"사용일자","노선명","역명","승차총승객수","하차총승객수","등록일자"
"20260622","신림선","보라매","5518","4847","20260625",""
"20260622","신림선","보라매공원","2875","3170","20260625",""
"20260622","신림선","보라매병원","9783","10285","20260625",""
"20260622","신림선","당곡","5284","5229","20260625",""
"20260622","신림선","신림","2563","3116","20260625",""
"20260622","신림선","서원","3891","3571","20260625",""
"20260622","신림선","서울대벤처타운","10784","10232","20260625",""
"20260622","신림선","관악산(서울대)","3329","3060","20260625",""
"20260622","안산선","산본","17983","19057","20260625",""
"20260622","안산선","대야미","5739","5169","20260625",""
"20260622","안산선","반월","4803","4737","20260625",""
"20260622","안산선","상록수","15745","15884","20260625",""
"20260622","안산선","한대앞","10658","10750","20260625",""
"20260622","안산선","중앙","19539","19976","20260625",""
"20260622","안산선","고잔","10068","9628","20260625",""
"20260622","안산선","초지","5308","5349","20260625",""
"20260622","안산선","안산","12668","11561","20260625",""
"20260622","안산선","신길온천","2280","2039","20260625",""
"20260622","안산선","정왕","10125","10215","20260625",""
"20260622","안산선","오이도","8125","7985","20260625",""
"20260622","안산선","수리산","4558","3919","20260625",""
"20260622","우이신설선","북한산우이","3005","2806","20260625",""
"20260622","우이신설선","솔밭공원","2863","2821","20260625",""
"20260622","우이신설선","4.19민주묘지","3479","3371","20260625",""
"20260622","우이신설선","가오리","4854","4913","20260625",""
"20260622","우이신설선","삼양","2831","2965","20260625",""
"20260622","우이신설선","화계","4062","3824","20260625",""
"20260622","우이신설선","삼양사거리","3104","3110","20260625",""
"20260622","우이신설선","솔샘","6352","6217","20260625",""
"20260622","우이신설선","북한산보국문","6429","6190","20260625",""
"20260622","우이신설선","정릉","5135","4756","20260625",""
"20260622","우이신설선","성신여대입구(돈암)","4032","4313","20260625",""
"20260622","우이신설선","보문","1970","1885","20260625",""
"20260622","분당선","복정","2","0","20260625",""
"20260622","중앙선","용문","2012","1957","20260625",""
"20260622","중앙선","지평","62","63","20260625",""
"20260622","중앙선","아신","538","542","20260625",""
"20260622","중앙선","오빈","317","312","20260625",""
"20260622","중앙선","양평","3350","3377","20260625",""
"20260622","중앙선","원덕","346","339","20260625",""
"20260622","중앙선","신원","186","178","20260625",""
"20260622","중앙선","국수","742","706","20260625",""
"20260623","1호선","신설동","16372","15729","20260626",""
"20260623","1호선","서울역","85591","83094","20260626",""
"20260623","1호선","시청","32016","32460","20260626",""
"20260623","1호선","종각","47180","46271","20260626",""
"20260623","1호선","종로3가","27766","24432","20260626",""
"20260623","1호선","종로5가","27037","26327","20260626",""
"20260623","1호선","동대문","14576","14172","20260626",""
"20260623","1호선","제기동","17348","17665","20260626",""
"20260623","1호선","청량리(서울시립대입구)","25950","25246","20260626",""
"20260623","일산선","원당","12908","12512","20260626",""
"20260623","일산선","화정","18919","19394","20260626",""
"20260623","일산선","대곡","13314","11872","20260626",""
"20260623","일산선","백석","11237","11306","20260626",""
"20260623","일산선","마두","9120","9292","20260626",""
"20260623","일산선","정발산","7598","7694","20260626",""
"20260623","일산선","주엽","10176","10071","20260626",""
"20260623","일산선","대화","11842","9647","20260626",""
"20260623","장항선","봉명","1529","1470","20260626",""
"20260623","장항선","쌍용(나사렛대)","2828","2649","20260626",""
"20260623","장항선","아산","3928","3534","20260626",""
"20260623","장항선","탕정","2333","2191","20260626",""
"20260623","장항선","배방","1366","1286","20260626",""
"20260623","장항선","온양온천","4390","4462","20260626",""
"20260623","장항선","신창(순천향대)","1361","1379","20260626",""
"20260623","중앙선","회기","30274","27949","20260626",""
"20260623","중앙선","중랑","5447","5586","20260626",""
"20260623","중앙선","상봉","6508","6838","20260626",""
"20260623","중앙선","망우","8192","8457","20260626",""
"20260623","중앙선","양원","3475","3540","20260626",""
"20260623","중앙선","구리","7568","8099","20260626",""
"20260623","중앙선","도농","9627","9556","20260626",""
"20260623","중앙선","양정","497","479","20260626",""
"20260623","중앙선","덕소","5433","6021","20260626",""
"20260623","중앙선","도심","3030","2479","20260626",""
"20260623","중앙선","팔당","859","1056","20260626",""
"20260623","중앙선","운길산","612","748","20260626",""
"20260623","중앙선","양수","1931","1852","20260626",""
"20260623","중앙선","신원","237","289","20260626",""
"20260623","중앙선","국수","811","752","20260626",""
"20260623","중앙선","아신","573","551","20260626",""
"20260623","중앙선","오빈","318","325","20260626",""
"20260623","중앙선","양평","4034","4139","20260626",""
"20260623","중앙선","원덕","341","317","20260626",""
"20260623","중앙선","용문","2087","2037","20260626",""
"20260623","안산선","한대앞","10267","10237","20260626",""
"20260623","중앙선","지평","62","66","20260626",""
"20260623","1호선","동묘앞","10407","10796","20260626",""
"20260623","2호선","시청","33392","31561","20260626",""
"20260623","2호선","을지로입구","60520","62327","20260626",""
"20260623","2호선","을지로3가","30087","30207","20260626",""
"20260623","2호선","을지로4가","17646","17219","20260626",""
"20260623","2호선","동대문역사문화공원(DDP)","16507","18466","20260626",""
"20260623","2호선","신당","16766","17245","20260626",""
"20260623","2호선","상왕십리","16645","16281","20260626",""
"20260623","2호선","왕십리(성동구청)","18388","16358","20260626",""
"20260623","2호선","한양대","11350","12149","20260626",""
"20260623","2호선","뚝섬","28912","30987","20260626",""
"20260623","2호선","성수","65977","67593","20260626",""
"20260623","2호선","건대입구","40563","41574","20260626",""
"20260623","2호선","구의(광진구청)","33323","32657","20260626",""
"20260623","2호선","강변(동서울터미널)","28394","25376","20260626",""
"20260623","2호선","잠실나루","19257","18920","20260626",""
"20260623","2호선","잠실(송파구청)","84590","83272","20260626",""
"20260623","2호선","잠실새내","27367","26411","20260626",""
"20260623","2호선","종합운동장","21251","24559","20260626",""
"20260623","2호선","삼성(무역센터)","61941","56571","20260626",""
"20260623","2호선","선릉","68883","60502","20260626",""
"20260623","2호선","역삼","59915","67963","20260626",""
"20260623","2호선","강남","94098","91592","20260626",""
"20260623","2호선","교대(법원.검찰청)","36344","42836","20260626",""
"20260623","2호선","서초","25273","24858","20260626",""
"20260623","2호선","방배","17736","18298","20260626",""
"20260623","2호선","사당","46076","49883","20260626",""
"20260623","2호선","낙성대(강감찬)","31477","31091","20260626",""
"20260623","2호선","서울대입구(관악구청)","51856","50127","20260626",""
"20260623","2호선","봉천","27303","25706","20260626",""
"20260623","2호선","신림","60047","59207","20260626",""
"20260623","2호선","신대방","27357","26527","20260626",""
"20260623","2호선","구로디지털단지","65247","64623","20260626",""
"20260623","2호선","대림(구로구청)","26766","27332","20260626",""
"20260623","2호선","신도림","52425","49348","20260626",""
"20260623","2호선","문래","25938","26626","20260626",""
"20260623","2호선","영등포구청","26676","27437","20260626",""
"20260623","2호선","당산","21327","24407","20260626",""
"20260623","2호선","합정","33553","35899","20260626",""
"20260623","2호선","홍대입구","74099","79040","20260626",""
"20260623","2호선","신촌","42041","41884","20260626",""
"20260623","2호선","이대","17574","18478","20260626",""
"20260623","2호선","아현","12388","11713","20260626",""
"20260623","2호선","충정로(경기대입구)","11962","12841","20260626",""
"20260623","2호선","용답","3426","3395","20260626",""
"20260623","2호선","신답","2019","2287","20260626",""
"20260623","2호선","신설동","4013","3946","20260626",""
"20260623","2호선","도림천","1525","1559","20260626",""
"20260623","2호선","양천구청","7647","8228","20260626",""
"20260623","2호선","신정네거리","11097","11521","20260626",""
"20260623","2호선","용두(동대문구청)","2715","2640","20260626",""
"20260623","3호선","지축","8561","8803","20260626",""
"20260623","3호선","구파발","25076","24173","20260626",""
"20260623","3호선","연신내","40966","39059","20260626",""
"20260623","3호선","불광","18273","19298","20260626",""
"20260623","3호선","녹번","17367","16080","20260626",""
"20260623","3호선","홍제","20102","18889","20260626",""
"20260623","3호선","무악재","4858","4747","20260626",""
"20260623","3호선","독립문","8855","9091","20260626",""
"20260623","3호선","경복궁(정부서울청사)","27136","26490","20260626",""
"20260623","3호선","안국","30302","31122","20260626",""
"20260623","3호선","종로3가","13094","14833","20260626",""
"20260623","3호선","을지로3가","15148","14450","20260626",""
"20260623","3호선","충무로","4","0","20260626",""
"20260623","3호선","동대입구","10960","11591","20260626",""
"20260623","3호선","약수","14292","14154","20260626",""
"20260623","3호선","금호","9133","8617","20260626",""
"20260623","3호선","옥수","10653","10883","20260626",""
"20260623","3호선","압구정","36254","38763","20260626",""
"20260623","3호선","신사","30069","31426","20260626",""
"20260623","3호선","잠원","8258","8097","20260626",""
"20260623","3호선","고속터미널","49011","45154","20260626",""
"20260623","3호선","교대(법원.검찰청)","19828","11239","20260626",""
"20260623","3호선","남부터미널(예술의전당)","34859","35438","20260626",""
"20260623","3호선","양재(서초구청)","43996","46354","20260626",""
"20260623","3호선","매봉","15655","14840","20260626",""
"20260623","3호선","도곡","7466","7429","20260626",""
