자치구,대여소명,기준년월,대여건수,반납건수
마포구,184.망원우체국사거리 인근,202604,2585,2918
마포구,185. 마포 신수공원 앞,202604,1241,1028
마포구,186. 월드컵공원,202604,3560,3486
마포구,199. 서울 월드컵 경기장,202604,1214,732
마포구,3002.벽산상암스마트큐브 ,202604,2928,2965
마포구,3003.래미안신공덕3차아파트,202604,178,87
마포구,3005.마포구청 청사내,202604,284,284
마포구,3006. 상암월드컵파크5단지(상암중학교),202604,596,554
마포구,3007.MBC 앞,202604,757,816
마포구,3008.DMC역7번출구,202604,813,592
마포구,3009. 홍대입구역 사거리,202604,1783,1899
마포구,3010.홍대입구역 3번출구,202604,3397,3440
마포구,400. 상암한화오벨리스크 1차 앞,202604,1126,1139
마포구,401. 상암월드컵파크 10단지 앞,202604,929,922
마포구,402. 상암월드컵파크 9단지 앞,202604,642,613
마포구,403. 부엉이공원 앞,202604,1207,518
마포구,405. DMC빌 앞,202604,541,542
마포구,406. 상암월드컵파크 7단지 앞,202604,661,660
마포구,407. 마포구 육아종합지원센터,202604,1339,1338
마포구,408. LG CNS앞,202604,784,788
마포구,409. 누리꿈스퀘어 옆,202604,2006,2144
마포구,410. 상암중학교 옆,202604,299,215
마포구,411. DMC홍보관,202604,1273,1362
마포구,412. DMC산학협력연구센터 앞,202604,1624,1636
마포구,413. 상암월드컵파크 3단지 후문,202604,751,768
마포구,414. 상암동주민센터 옆,202604,1954,2098
마포구,415. DMC역 9번출구 앞,202604,2773,2627
마포구,416. 상암월드컵파크 1단지 교차로,202604,680,346
마포구,417. DMC역 2번출구 옆,202604,1776,1632
마포구,418. 월드컵경기장역 3번출구 옆,202604,640,619
마포구,419. 홈플러스 마포점 앞,202604,4158,3794
마포구,420. 서울시 공공자전거 상암센터,202604,1511,1226
마포구,4202. 프런트원(공덕역4번출구 앞),202604,742,903
마포구,4206. 광흥창역5번출구,202604,658,658
마포구,4207. 아만티호텔 앞,202604,1340,1479
마포구,4208. 스타벅스(동교동) 앞,202604,877,1100
마포구,421. 마포구청 앞,202604,2564,2574
마포구,4210. 가좌행복주택 앞,202604,1308,1266
마포구,4211. 시석빌딩 앞,202604,1093,1083
마포구,4212. 한화오벨리스크 앞,202604,755,706
마포구,4213. 마포구중앙도서관 정문 앞,202604,3025,2821
마포구,4214. JTBC 앞,202604,1203,1267
마포구,4216. 망원정 앞,202604,917,976
마포구,4217. 한강공원 망원나들목,202604,5703,6119
마포구,4218. 디지털매직스페이스,202604,1778,1862
마포구,422. 문화비축기지,202604,496,577
마포구,4220. 신촌 청년주택,202604,1611,1764
마포구,4221. 솔리스타오피스텔(공덕동주민센터),202604,768,90
마포구,4222. 서울디자인고등학교 앞,202604,1463,1685
마포구,4224. 서부운전면허시험장,202604,983,1039
마포구,4226. 마포프레스티지자이 1,202604,1052,965
마포구,4233. 코오롱아파트사거리,202604,4017,4365
마포구,4234. 에스테반,202604,641,287
마포구,4238. 상암한샘빌딩앞,202604,1330,1302
마포구,424. 롯데하이마트 (상암월드컵점) ,202604,451,389
마포구,4240. 아현문화건강센터,202604,419,50
마포구,4244. 당인리발전소 공원 앞,202604,2159,2257
마포구,4246. 상수역새마을금고,202604,841,835
마포구,4247. 서울서부지방법원등기국앞,202604,451,464
마포구,4248. 신촌 교보빌딩,202604,345,332
마포구,425. DMC첨단산업센터,202604,507,498
마포구,426. 서울신용보증재단,202604,1410,1695
마포구,427. 성산시영아파트,202604,1376,1493
마포구,432. 마포중앙도서관,202604,291,67
마포구,436. 이대역 5번출구,202604,868,239
마포구,437. 대흥역 1번출구,202604,1032,1104
마포구,438. 성산2-1 공영주차장,202604,1681,1442
마포구,440. 하늘공원 입구,202604,1191,1143
마포구,488.푸르메병원,202604,1388,1415
마포구,489.구룡근린공원,202604,435,365
마포구,490.가온문화공원,202604,1465,1475
마포구,491.월드컵파크 4단지,202604,491,431
마포구,493.홍대입구역 6번출구,202604,1612,1650
마포구,494.신수동주민센터,202604,432,419
마포구,495.염리초등학교 앞,202604,1104,1217
마포구,497.합정동주민센터 앞,202604,2964,2290
마포구,498.연남동주민센터 앞,202604,1835,1958
마포구,5503. 마포아트센터 앞,202604,1549,1579
마포구,5504.아현교회,202604,338,88
마포구,5506. 월드컵참누리아파트,202604,963,946
마포구,5507. 아현래미안푸르지오아파트 104동 앞,202604,378,102
마포구,5508. 성산유수지공원,202604,1343,1357
마포구,5509.신석초교 앞,202604,1476,1706
마포구,5513. 마포음식문화거리,202604,1308,1485
마포구,5514.공덕역 1번출구,202604,1923,2333
마포구,5515.한강버스 망원 선착장,202604,15023,14413
서대문구,115. 마스타 빌딩 앞,202604,905,698
서대문구,117. 홍은사거리,202604,3404,3397
서대문구,123. 문화촌 공원,202604,1967,1950
서대문구,128. 신촌역(2호선) 1번출구 옆,202604,930,929
서대문구,131. 증산2교,202604,2034,2183
서대문구,133. 해담는다리,202604,2294,2510
서대문구,134. 연세로 명물길,202604,618,696
서대문구,135. 명물길 원형무대 앞,202604,573,602
서대문구,137. 신촌기차역입구 교차로,202604,495,345
서대문구,138. 신촌동 제1공영주차장 앞,202604,559,542
서대문구,139. 연세대 정문 건너편,202604,351,283
서대문구,140. 이화여대 후문,202604,738,751
서대문구,141. 연대 대운동장 옆,202604,465,335
서대문구,159. 이대역 4번 출구,202604,488,227
서대문구,160. 북아현동 가구거리,202604,465,350
서대문구,161. 무악재역1번 출구,202604,215,204
서대문구,162. 봉원고가차도 밑,202604,789,265
서대문구,163. 명지전문대학교 정문 앞,202604,643,639
서대문구,164. 북가좌1동 주민센터 ,202604,512,392
서대문구,165. 중앙근린공원,202604,1266,995
서대문구,166. 가재울 초등학교,202604,1702,1693
서대문구,167. 연가초등학교 옆,202604,571,93
서대문구,169. 북가좌 삼거리,202604,517,486
서대문구,170. DMC파크뷰자이아파트 302동 앞,202604,995,1009
서대문구,171. 임광빌딩 앞,202604,486,516
서대문구,173. 서대문역 8번출구 앞,202604,292,289
서대문구,175. 홍연2교옆,202604,1296,1295
서대문구,176. 명지대학교 도서관,202604,1974,1988
서대문구,177. 북가좌 초등학교,202604,708,747
서대문구,178. 증산3교 앞,202604,1658,1658
서대문구,179. 가좌역 4번출구 앞,202604,1999,2024
서대문구,180. 충정로역 7번출구 아래,202604,673,492
서대문구,188. 홍은동 정원여중 입구,202604,739,739
서대문구,191. 서우빌딩,202604,854,1000
서대문구,192. 연서어린이공원,202604,531,516
서대문구,194. 증산교 앞,202604,2160,2245
서대문구,195. 모래내고가차도 ,202604,956,894
서대문구,196. 연희교차로 인근,202604,1,1
서대문구,198. 충정2교,202604,500,507
서대문구,3100. 북성초교,202604,304,261
서대문구,3101. 서대문구청,202604,487,426
서대문구,3102. 연희삼거리,202604,1143,1147
서대문구,3103. 홍제삼거리 북측,202604,902,951
서대문구,3104. e편한세상 신촌4단지 앞,202604,741,823
서대문구,3105. 홍은센트레빌 아파트 앞,202604,419,141
서대문구,3109.북한산더샾 106동 앞,202604,335,325
서대문구,3110.홍은 현대아이파크 아파트 202동 앞,202604,694,702
서대문구,3111.무악재역 4번 출구,202604,292,276
서대문구,3113. 독립문 앞,202604,719,668
서대문구,3114.충정로역 3번 출구,202604,352,276
서대문구,3115.북아현 치안센터 인근,202604,848,794
서대문구,3116.신촌역 4번출구,202604,634,635
서대문구,3117.이화여대 인문관 인근,202604,287,271
서대문구,3119.연희 브라운스톤 아파트 앞,202604,1517,1549
서대문구,3120.DMC엘가아파트 앞,202604,1327,1293
서대문구,3121.가좌삼거리,202604,1469,1418
서대문구,3122.북가좌삼거리2,202604,755,691
서대문구,3123.DMC파크뷰자이1단지 110동 앞,202604,948,939
서대문구,3125.연희파크푸르지오아파트 앞,202604,1462,1492
서대문구,3127.홍은2파출소 옆,202604,824,800
서대문구,3128.동신병원 맞은편,202604,1797,1889
서대문구,3129.DMC래미안e편한세상203동옆,202604,794,757
서대문구,3130.가재울사거리,202604,771,487
서대문구,3131.연가교 교차로,202604,1316,1160
서대문구,3132.홍제교,202604,786,766
서대문구,3134.SK리쳄블(서울아리수본부),202604,322,313
서대문구,4253. 홍은도담도서관,202604,797,754
서대문구,4255. 래미안 루센티아 아파트 108동 앞,202604,1056,670
서대문구,4264. 홍남교 버스정류장,202604,597,579
서대문구,4266.국민연금공단충정로사옥,202604,352,321
서대문구,4267. 서대문역 2번 출구,202604,1439,1411
서대문구,4269. 연희IC 남측,202604,908,917
서대문구,4270. 우국한마음 아파트 맞은편,202604,1794,1840
서대문구,4271. 충정로역 1번 출구,202604,230,147
서대문구,4272. 홍남교 사거리,202604,1453,1540
서대문구,4273. 홍연2교 사거리,202604,672,661
서대문구,4274. 신촌 파랑고래 입구,202604,880,885
서대문구,4275.농협생명본사빌딩 서관,202604,646,676
서대문구,4277. 서대문우체국 정류소 옆,202604,356,313
서대문구,4278. 홍은2동주민센터,202604,604,587
서대문구,4280.북가좌2동 주민센터,202604,891,973
서대문구,4281.명지대사거리,202604,990,893
서초구,2202.청계산입구역 1번출구,202604,1440,1355
서초구,2203. 청계산입구역 2번출구,202604,323,182
서초구,2205. 내곡3단지 어린이공원 앞,202604,684,587
서초구,2206. 언남초등학교 앞,202604,978,968
서초구,2207. 내곡파출소 뒤 정자,202604,161,118
서초구,2210. 반포1동 주민센터 앞,202604,451,331
서초구,2211. 서초구립반포도서관 앞,202604,1507,1486
서초구,2212.서초현대4차아파트 201동 맞은편,202604,993,980
서초구,2213. 고속터미널역 5번출구 앞,202604,1105,921
서초구,2214. 신반포역 2번출구 앞,202604,1951,2381
서초구,2215. 반포종합운동장 입구,202604,925,923
서초구,2217.아크로리버뷰 부지 앞,202604,3423,4327
서초구,"2219. 고속터미널역 8-1번, 8-2번 출구 사이",202604,4241,4279
서초구,2221. 방일초교 마을버스 정류장,202604,1051,1131
서초구,2222.사당역 12번출구 뒤,202604,1904,2461
서초구,2223. 방배래미안 정문 앞,202604,217,217
서초구,2225.백석예술대학교 제3캠퍼스 앞,202604,180,125
서초구,2226. 신동아럭스빌아파트 앞,202604,305,35
서초구,2227.방배열린문화센터 앞,202604,805,830
서초구,2228.뒷벌공원 옆,202604,1860,2139
서초구,2229.로고스교회 맞은 편,202604,579,661
서초구,2230.이수역 4번 출구,202604,1786,2018
서초구,2231. 삼성타운(삼성생명) A동 맞은편,202604,1572,1680
서초구,2233. 서초신동아1차아파트 옆,202604,627,635
서초구,2235.KT 서초지사 앞,202604,270,148
서초구,2237.서울남부터미널 대합실 입구,202604,757,645
서초구,2239.교대역 6번출구,202604,719,733
서초구,2241.양재전화국 사거리,202604,1063,853
서초구,2242.양재역 10번 출구 앞,202604,891,871
서초구,2243.서울가정법원,202604,731,391
서초구,2244. 말죽거리공원 사거리,202604,1418,1464
서초구,2245.양재초등학교 맞은편,202604,883,965
서초구,2246. 서울시 품질시험소 앞,202604,612,647
서초구,2247.섬들근린공원,202604,1312,1403
